epoch,value
1547,2.66E-07
1548,2.66E-07
1549,2.65E-07
1550,2.65E-07
1551,2.65E-07
1552,2.64E-07
1553,2.64E-07
1554,2.64E-07
1555,2.64E-07
1556,2.63E-07
1557,2.63E-07
1558,2.63E-07
1559,2.62E-07
1560,2.62E-07
1561,2.62E-07
1562,2.62E-07
1563,2.61E-07
1564,2.61E-07
1565,2.61E-07
1566,2.61E-07
1567,2.60E-07
1568,2.60E-07
1569,2.60E-07
1570,2.60E-07
1571,2.59E-07
1572,2.59E-07
1573,2.59E-07
1574,2.59E-07
1575,2.58E-07
1576,2.58E-07
1577,2.58E-07
1578,2.58E-07
1579,2.57E-07
1580,2.57E-07
1581,2.57E-07
1582,2.57E-07
1583,2.56E-07
1584,2.56E-07
1585,2.56E-07
1586,2.56E-07
1587,2.55E-07
1588,2.55E-07
1589,2.55E-07
1590,2.55E-07
1591,2.55E-07
1592,2.54E-07
1593,2.54E-07
1594,2.54E-07
1595,2.54E-07
1596,2.54E-07
1597,2.53E-07
1598,2.53E-07
1599,2.53E-07
1600,2.53E-07
1601,2.53E-07
1602,2.52E-07
1603,2.52E-07
1604,2.52E-07
1605,2.52E-07
1606,2.51E-07
1607,2.51E-07
1608,2.51E-07
1609,2.51E-07
1610,2.51E-07
1611,2.51E-07
1612,2.50E-07
1613,2.50E-07
1614,2.50E-07
1615,2.50E-07
1616,2.50E-07
1617,2.49E-07
1618,2.49E-07
1619,2.49E-07
1620,2.49E-07
1621,2.49E-07
1622,2.49E-07
1623,2.48E-07
1624,2.48E-07
1625,2.48E-07
1626,2.48E-07
1627,2.48E-07
1628,2.48E-07
1629,2.47E-07
1630,2.47E-07
1631,2.47E-07
1632,2.47E-07
1633,2.47E-07
1634,2.47E-07
1635,2.46E-07
1636,2.46E-07
1637,2.46E-07
1638,2.46E-07
1639,2.46E-07
1640,2.46E-07
1641,2.45E-07
1642,2.45E-07
1643,2.45E-07
1644,2.45E-07
1645,2.45E-07
1646,2.45E-07
1647,2.45E-07
1648,2.44E-07
1649,2.44E-07
1650,2.44E-07
1651,2.44E-07
1652,2.44E-07
1653,2.44E-07
1654,2.44E-07
1655,2.43E-07
1656,2.43E-07
1657,2.43E-07
1658,2.43E-07
1659,2.43E-07
1660,2.43E-07
1661,2.43E-07
1662,2.42E-07
1663,2.42E-07
1664,2.42E-07
1665,2.42E-07
1666,2.42E-07
1667,2.42E-07
1668,2.42E-07
1669,2.41E-07
1670,2.41E-07
1671,2.41E-07
1672,2.41E-07
1673,2.41E-07
1674,2.41E-07
1675,2.41E-07
1676,2.41E-07
1677,2.41E-07
1678,2.40E-07
1679,2.40E-07
1680,2.40E-07
1681,2.40E-07
1682,2.40E-07
1683,2.40E-07
1684,2.40E-07
1685,2.40E-07
1686,2.39E-07
1687,2.39E-07
1688,2.39E-07
1689,2.39E-07
1690,2.39E-07
1691,2.39E-07
1692,2.39E-07
1693,2.39E-07
1694,2.39E-07
1695,2.39E-07
1696,2.38E-07
1697,2.38E-07
1698,2.38E-07
1699,2.38E-07
1700,2.38E-07
1701,2.38E-07
1702,2.38E-07
1703,2.38E-07
1704,2.38E-07
1705,2.37E-07
1706,2.37E-07
1707,2.37E-07
1708,2.37E-07
1709,2.37E-07
1710,2.37E-07
1711,2.37E-07
1712,2.37E-07
1713,2.37E-07
1714,2.37E-07
1715,2.37E-07
1716,2.36E-07
1717,2.36E-07
1718,2.36E-07
1719,2.36E-07
1720,2.36E-07
1721,2.36E-07
1722,2.36E-07
1723,2.36E-07
1724,2.36E-07
1725,2.36E-07
1726,2.36E-07
1727,2.35E-07
1728,2.35E-07
1729,2.35E-07
1730,2.35E-07
1731,2.35E-07
1732,2.35E-07
1733,2.35E-07
1734,2.35E-07
1735,2.35E-07
1736,2.35E-07
1737,2.35E-07
1738,2.35E-07
1739,2.34E-07
1740,2.34E-07
1741,2.34E-07
1742,2.34E-07
1743,2.34E-07
1744,2.34E-07
1745,2.34E-07
1746,2.34E-07
1747,2.34E-07
1748,2.34E-07
1749,2.34E-07
1750,2.34E-07
1751,2.34E-07
1752,2.34E-07
1753,2.33E-07
1754,2.33E-07
1755,2.33E-07
1756,2.33E-07
1757,2.33E-07
1758,2.33E-07
1759,2.33E-07
1760,2.33E-07
1761,2.33E-07
1762,2.33E-07
1763,2.33E-07
1764,2.33E-07
1765,2.33E-07
1766,2.33E-07
1767,2.32E-07
1768,2.32E-07
1769,2.32E-07
1770,2.32E-07
1771,2.32E-07
1772,2.32E-07
1773,2.32E-07
1774,2.32E-07
1775,2.32E-07
1776,2.32E-07
1777,2.32E-07
1778,2.32E-07
1779,2.32E-07
1780,2.32E-07
1781,2.32E-07
1782,2.32E-07
1783,2.32E-07
1784,2.31E-07
1785,2.31E-07
1786,2.31E-07
1787,2.31E-07
1788,2.31E-07
1789,2.31E-07
1790,2.31E-07
1791,2.31E-07
1792,2.31E-07
1793,2.31E-07
1794,2.31E-07
1795,2.31E-07
1796,2.31E-07
1797,2.31E-07
1798,2.31E-07
1799,2.31E-07
1800,2.30E-07
1801,2.30E-07
1802,2.30E-07
1803,2.30E-07
1804,2.30E-07
1805,2.30E-07
1806,2.30E-07
1807,2.30E-07
1808,2.30E-07
1809,2.30E-07
1810,2.30E-07
1811,2.30E-07
1812,2.30E-07
1813,2.30E-07
1814,2.30E-07
1815,2.30E-07
1816,2.30E-07
1817,2.30E-07
1818,2.30E-07
1819,2.30E-07
1820,2.30E-07
1821,2.29E-07
1822,2.29E-07
1823,2.29E-07
1824,2.29E-07
1825,2.29E-07
1826,2.29E-07
1827,2.29E-07
1828,2.29E-07
1829,2.29E-07
1830,2.29E-07
1831,2.29E-07
1832,2.29E-07
1833,2.29E-07
1834,2.29E-07
1835,2.29E-07
1836,2.29E-07
1837,2.29E-07
1838,2.29E-07
1839,2.29E-07
1840,2.29E-07
1841,2.29E-07
1842,2.29E-07
1843,2.29E-07
1844,2.28E-07
1845,2.28E-07
1846,2.28E-07
1847,2.28E-07
1848,2.28E-07
1849,2.28E-07
1850,2.28E-07
1851,2.28E-07
1852,2.28E-07
1853,2.28E-07
1854,2.28E-07
1855,2.28E-07
1856,2.28E-07
1857,2.28E-07
1858,2.28E-07
1859,2.28E-07
1860,2.28E-07
1861,2.28E-07
1862,2.28E-07
1863,2.28E-07
1864,2.28E-07
1865,2.28E-07
1866,2.28E-07
1867,2.28E-07
1868,2.28E-07
1869,2.28E-07
1870,2.28E-07
1871,2.28E-07
1872,2.27E-07
1873,2.27E-07
1874,2.27E-07
1875,2.27E-07
1876,2.27E-07
1877,2.27E-07
1878,2.27E-07
1879,2.27E-07
1880,2.27E-07
1881,2.27E-07
1882,2.27E-07
1883,2.27E-07
1884,2.27E-07
1885,2.27E-07
1886,2.27E-07
1887,2.27E-07
1888,2.27E-07
1889,2.27E-07
1890,2.27E-07
1891,2.27E-07
1892,2.27E-07
1893,2.27E-07
1894,2.27E-07
1895,2.27E-07
1896,2.27E-07
1897,2.27E-07
1898,2.27E-07
1899,2.27E-07
1900,2.27E-07
1901,2.27E-07
1902,2.27E-07
1903,2.27E-07
1904,2.26E-07
1905,2.26E-07
1906,2.26E-07
1907,2.26E-07
1908,2.26E-07
1909,2.26E-07
1910,2.26E-07
1911,2.26E-07
1912,2.26E-07
1913,2.26E-07
1914,2.26E-07
1915,2.26E-07
1916,2.26E-07
1917,2.26E-07
1918,2.26E-07
1919,2.26E-07
1920,2.26E-07
1921,2.26E-07
1922,2.26E-07
1923,2.26E-07
1924,2.26E-07
1925,2.26E-07
1926,2.26E-07
1927,2.26E-07
1928,2.26E-07
1929,2.26E-07
1930,2.26E-07
1931,2.26E-07
1932,2.26E-07
1933,2.26E-07
1934,2.26E-07
1935,2.26E-07
1936,2.26E-07
1937,2.26E-07
1938,2.26E-07
1939,2.26E-07
1940,2.26E-07
1941,2.26E-07
1942,2.25E-07
1943,2.25E-07
1944,2.25E-07
1945,2.25E-07
1946,2.25E-07
1947,2.25E-07
1948,2.25E-07
1949,2.25E-07
1950,2.25E-07
1951,2.25E-07
1952,2.25E-07
1953,2.25E-07
1954,2.25E-07
1955,2.25E-07
1956,2.25E-07
1957,2.25E-07
1958,2.25E-07
1959,2.25E-07
1960,2.25E-07
1961,2.25E-07
1962,2.25E-07
1963,2.25E-07
1964,2.25E-07
1965,2.25E-07
1966,2.25E-07
1967,2.25E-07
1968,2.25E-07
1969,2.25E-07
1970,2.25E-07
1971,2.25E-07
1972,2.25E-07
1973,2.25E-07
1974,2.25E-07
1975,2.25E-07
1976,2.25E-07
1977,2.25E-07
1978,2.25E-07
1979,2.25E-07
1980,2.25E-07
1981,2.25E-07
1982,2.25E-07
1983,2.25E-07
1984,2.25E-07
1985,2.25E-07
1986,2.25E-07
1987,2.25E-07
1988,2.25E-07
1989,2.25E-07
1990,2.25E-07
1991,2.24E-07
1992,2.24E-07
1993,2.24E-07
1994,2.24E-07
1995,2.24E-07
1996,2.24E-07
1997,2.24E-07
1998,2.24E-07
1999,2.24E-07
